context,question,answer,source,type
"5. Phạt tiền từ 16.000.000 đồng đến 20.000.000 đồng đối với cơ sở sản xuất, lắp ráp, cơ sở nhập khẩu, cơ sở bảo hành, bảo dưỡng hoặc tổ chức, cá nhân được ủy quyền thực hiện một trong các hành vi vi phạm sau đây:
a) Sử dụng, cung cấp hồ sơ, tài liệu giả để thực hiện việc kiểm tra, chứng nhận, thử nghiệm nhưng chưa đến mức bị truy cứu trách nhiệm hình sự;
b) Sử dụng thiết bị, dụng cụ không đảm bảo theo quy định của pháp luật về đo lường để kiểm tra chất lượng xuất xưởng xe cơ giới, xe máy chuyên dùng, phụ tùng xe cơ giới.","Những hành vi vi phạm nào của cơ sở sản xuất, lắp ráp, cơ sở nhập khẩu, cơ sở bảo hành, bảo dưỡng hoặc tổ chức, cá nhân được ủy quyền sẽ bị phạt tiền từ 16.000.000 đồng đến 20.000.000 đồng?","Sử dụng, cung cấp hồ sơ, tài liệu giả để thực hiện việc kiểm tra, chứng nhận, thử nghiệm nhưng chưa đến mức bị truy cứu trách nhiệm hình sự; sử dụng thiết bị, dụng cụ không đảm bảo theo quy định của pháp luật về đo lường để kiểm tra chất lượng xuất xưởng xe cơ giới, xe máy chuyên dùng, phụ tùng xe cơ giới.",NĐ 168/2024/NĐ-CP,synthesis
"Điều 10 của Luật này có hiệu lực thi hành từ ngày 01 tháng 01 năm 2026.
3. Luật Giao thông đường bộ số 23/2008/QH12 đã được sửa đổi, bổ sung một số điều theo Luật số 35/2018/QH14 và Luật số 44/2019/QH14 hết hiệu lực kể từ ngày Luật này có hiệu lực thi hành, trừ trường hợp quy định tại các khoản 1, 2, 5 và 6","Nếu Luật Giao thông đường bộ số 23/2008/QH12 đã được sửa đổi, bổ sung thì khi nào nó hết hiệu lực?",Kể từ ngày Luật này có hiệu lực thi hành,luat trật tự,condition
2. Phát triển hợp lý các loại hình kinh doanh vận tải; tạo môi trường cạnh tranh lành mạnh giữa các loại hình kinh doanh vận tải bằng xe ô tô; phát triển giao thông thông minh; ưu tiên phát triển vận tải hành khách công cộng bằng xe buýt và các phương tiện vận tải khác.,Nếu muốn tạo môi trường cạnh tranh lành mạnh giữa các loại hình kinh doanh vận tải bằng xe ô tô thì cần làm gì?,Phát triển hợp lý các loại hình kinh doanh vận tải,Luật-35-2024-QH15,condition
"3. Xe máy chuyên dùng bao gồm:
a) Xe máy thi công;
b) Xe máy nông nghiệp, lâm nghiệp;
c) Máy kéo;
d) Rơ moóc, sơ mi rơ moóc được kéo bởi máy kéo;
đ) Xe máy thực hiện chức năng, công dụng đặc biệt;
e) Các loại xe đặc chủng sử dụng vào mục đích quốc phòng, an ninh có tham gia giao thông đường bộ.",Xe máy chuyên dùng gồm những loại xe nào?,"Xe máy thi công; Xe máy nông nghiệp, lâm nghiệp; Máy kéo; Rơ moóc, sơ mi rơ moóc được kéo bởi máy kéo; Xe máy thực hiện chức năng, công dụng đặc biệt; Các loại xe đặc chủng sử dụng vào mục đích quốc phòng, an ninh có tham gia giao thông đường bộ",luat trật tự,synthesis
"4. Đối với các tuyến đường đi chung với đê, tải trọng khai thác của tuyến đường không lớn hơn tải trọng cho phép của phương tiện tham gia giao thông đường bộ được phép đi trên đê.
ĐẦU TƯ, XÂY DỰNG, QUẢN LÝ, VẬN HÀNH, KHAI THÁC,
BẢO TRÌ KẾT CẤU HẠ TẦNG ĐƯỜNG BỘ",Tải trọng khai thác của tuyến đường đi chung với đê được quy định như thế nào?,Tải trọng khai thác của tuyến đường không lớn hơn tải trọng cho phép của phương tiện tham gia giao thông đường bộ được phép đi trên đê.,Luật-35-2024-QH15,direct
"4. Ngoài việc bị áp dụng hình thức xử phạt, người thực hiện hành vi vi phạm quy định tại khoản 1, khoản 2, khoản 3 Điều này nếu gây hư hại cầu, đường còn bị áp dụng biện pháp khắc phục hậu quả buộc khôi phục lại tình trạng ban đầu đã bị thay đổi do hành vi vi phạm hành chính gây ra.","Người vi phạm quy định giao thông gây hư hại cầu, đường sẽ bị áp dụng biện pháp khắc phục hậu quả nào?",Buộc khôi phục lại tình trạng ban đầu đã bị thay đổi do hành vi vi phạm hành chính gây ra.,NĐ 168/2024/NĐ-CP,direct
"Điều 41. Phân định thẩm quyền xử phạt vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ
1. Chủ tịch Ủy ban nhân dân các cấp có thẩm quyền xử phạt đối với các hành vi vi phạm quy định tại Nghị định này trong phạm vi quản lý của địa phương mình.","Nếu địa phương có thẩm quyền quản lý thì ai có thẩm quyền xử phạt vi phạm hành chính về trật tự, an toàn giao thông?",Chủ tịch Ủy ban nhân dân các cấp,NĐ 168/2024/NĐ-CP,condition
"Điều 21. Thủ tục cấp Giấy chứng nhận trung tâm sát hạch lái xe loại 1, loại 2 đủ điều kiện hoạt động
1. Sau khi xây dựng xong trung tâm sát hạch lái xe, tổ chức, cá nhân gửi văn bản đề nghị Sở Giao thông vận tải kiểm tra, cấp Giấy chứng nhận trung tâm sát hạch lái xe đủ điều kiện hoạt động.","Nếu tổ chức, cá nhân đã xây dựng xong trung tâm sát hạch lái xe thì cần làm gì?","Gửi văn bản đề nghị Sở Giao thông vận tải kiểm tra, cấp Giấy chứng nhận trung tâm sát hạch lái xe đủ điều kiện hoạt động.",Nghị định 41.2024.NĐ-CP,condition
"3. Thông tin thay đổi bao gồm:
a) Thông tin điều chỉnh tổ chức giao thông trong một thời gian nhất định phục vụ sửa chữa, bảo trì công trình; thực hiện bảo đảm trật tự, an toàn giao thông đường bộ;
b) Thông tin về tình hình giao thông trên đường cao tốc; thông tin về vị trí, thời gian xảy ra tai nạn giao thông đường bộ, ùn tắc giao thông, sự cố công trình, sự cố cháy, nổ, vị trí sửa chữa, bảo trì công trình;
c) Thông tin thời tiết, sự kiện thiên tai ảnh hưởng đến giao thông;
d) Hiệu lệnh của người chỉ huy, điều khiển giao thông, thông tin trên đèn tín hiệu giao thông, thông tin trên biển báo điện tử và các thông tin khác.",Nếu có sự kiện thiên tai ảnh hưởng đến giao thông thì thông tin nào sẽ được cung cấp?,"Thông tin thời tiết, sự kiện thiên tai ảnh hưởng đến giao thông",Luật-35-2024-QH15,condition
"Điều 14. Sát hạch để cấp giấy phép lái xe mô tô hạng A1 đối với người dân tộc thiểu số không biết đọc, viết tiếng Việt
1. Nội dung và quy trình sát hạch lái xe: thực hiện theo nội dung và quy trình sát hạch lái xe hạng A1 quy định tại khoản 1, 2","Nếu người dân tộc thiểu số không biết đọc, viết tiếng Việt thì quy trình sát hạch lái xe mô tô hạng A1 được thực hiện như thế nào?","Thực hiện theo nội dung và quy trình sát hạch lái xe hạng A1 quy định tại khoản 1, 2",TT 12/2024/TT-BGTVT,condition
"Điều 20. Cấp lại giấy phép lái xe
1. Người có giấy phép lái xe còn thời hạn sử dụng mà bị mất, được đề nghị cấp lại giấy phép lái xe. Việc cấp lại giấy phép lái xe bị mất thực hiện theo quy định tại các khoản 2, 3, 4",Giấy phép lái xe còn thời hạn sử dụng mà bị mất thì có được cấp lại không?,"Có, được đề nghị cấp lại giấy phép lái xe.",TT 12/2024/TT-BGTVT,direct
"2. Phạm vi bảo vệ trên không của cầu đường bộ được quy định như sau:
a) Phạm vi bảo vệ trên không của cầu đường bộ tính từ điểm cao nhất của kết cấu trên các mặt cắt ngang cầu trở lên theo phương thẳng đứng là 02 mét nhưng không thấp hơn chiều cao tĩnh không quy định tại khoản 1 Điều này;
b) Cầu đường bộ xây dựng vượt đường sắt, đường bộ khác phải bảo đảm tĩnh không của đường sắt, đường bộ bên dưới;
c) Cầu đường bộ xây dựng trên khu vực có hoạt động giao thông đường thủy nội địa, giao thông hàng hải phải bảo đảm khổ thông thuyền cho tàu, thuyền lưu thông an toàn theo quy định của pháp luật về đường thủy nội địa và pháp luật về hàng hải.",Phạm vi bảo vệ trên không của cầu đường bộ bao gồm những quy định gì?,"Phạm vi bảo vệ trên không của cầu đường bộ tính từ điểm cao nhất của kết cấu trên các mặt cắt ngang cầu trở lên theo phương thẳng đứng là 02 mét nhưng không thấp hơn chiều cao tĩnh không; cầu đường bộ xây dựng vượt đường sắt, đường bộ khác phải bảo đảm tĩnh không của đường sắt, đường bộ bên dưới; cầu đường bộ xây dựng trên khu vực có hoạt động giao thông đường thủy nội địa, giao thông hàng hải phải bảo đảm khổ thông thuyền cho tàu, thuyền lưu thông an toàn.",Luật-35-2024-QH15,synthesis
"4. Người được chở trên xe mô tô hai bánh, xe mô tô ba bánh, xe gắn máy  khi tham gia giao thông đường bộ không được thực hiện các hành vi sau đây:
a) Mang, vác vật cồng kềnh;
b) Sử dụng ô;
c) Bám, kéo hoặc đẩy các phương tiện khác;
d) Đứng trên yên, giá đèo hàng hoặc ngồi trên tay lái;
đ) Hành vi khác gây mất trật tự, an toàn giao thông đường bộ.","Người được chở trên xe mô tô hai bánh, xe mô tô ba bánh, xe gắn máy khi tham gia giao thông đường bộ không được thực hiện những hành vi nào?","Mang, vác vật cồng kềnh; sử dụng ô; bám, kéo hoặc đẩy các phương tiện khác; đứng trên yên, giá đèo hàng hoặc ngồi trên tay lái; hành vi khác gây mất trật tự, an toàn giao thông đường bộ",luat trật tự,synthesis
"3. Kết thúc kỳ sát hạch
Chủ tịch Hội đồng sát hạch tổ chức họp Hội đồng, Tổ giám sát (nếu có), thư ký Hội đồng báo cáo kết quả kỳ sát hạch. Chủ tịch Hội đồng sát hạch thông qua biên bản tổng hợp kết quả sát hạch lái xe với các thành viên Hội đồng, thống nhất, ký tên và đóng dấu vào biên bản tổng hợp kết quả kỳ sát hạch lái xe theo Phụ lục IX ban hành kèm theo Thông tư này.","Sau khi kết thúc kỳ sát hạch, Chủ tịch Hội đồng sát hạch cần làm gì?","Chủ tịch Hội đồng sát hạch thông qua biên bản tổng hợp kết quả sát hạch lái xe với các thành viên Hội đồng, thống nhất, ký tên và đóng dấu vào biên bản tổng hợp kết quả kỳ sát hạch lái xe.",TT 12/2024/TT-BGTVT,direct
"3. Nguồn thu từ dịch vụ sử dụng đường bộ của các dự án đầu tư, xây dựng đường bộ để kinh doanh; hợp đồng nhượng quyền kinh doanh - quản lý, khai thác đường bộ cao tốc là tài sản công được thực hiện theo quy định của pháp luật về giá và quy định khác của pháp luật có liên quan.",Nguồn thu từ dịch vụ sử dụng đường bộ của các dự án đầu tư được thực hiện theo quy định nào?,theo quy định của pháp luật về giá và quy định khác của pháp luật có liên quan,Luật-35-2024-QH15,direct
"3. Chủ đầu tư dự án đầu tư xây dựng công trình đường bộ, người quản lý, sử dụng đường bộ, tổ chức, cá nhân liên quan có trách nhiệm lắp đặt, điều chỉnh, bổ sung đầy đủ báo hiệu đường bộ, công trình an toàn giao thông đường bộ đối với dự án và tuyến đường thuộc phạm vi quản lý; thực hiện phương án tổ chức giao thông đường cao tốc được phê duyệt.",Chủ đầu tư dự án đường bộ có trách nhiệm gì đối với báo hiệu đường bộ?,"Lắp đặt, điều chỉnh, bổ sung đầy đủ báo hiệu đường bộ",Luật-35-2024-QH15,direct
