context,question,answer,source,type
"5. Chi phí thẩm tra, thẩm định an toàn giao thông đường bộ được tính vào tổng mức đầu tư, dự toán xây dựng công trình đối với công trình đường bộ xây dựng mới, nâng cấp, cải tạo; được sử dụng trong nguồn tài chính dành cho quản lý, bảo trì đường bộ đối với công trình đường bộ đang khai thác.","Nếu công trình đường bộ đang khai thác thì chi phí thẩm tra, thẩm định an toàn giao thông đường bộ được sử dụng như thế nào?","Chi phí thẩm tra, thẩm định an toàn giao thông đường bộ được sử dụng trong nguồn tài chính dành cho quản lý, bảo trì đường bộ đối với công trình đường bộ đang khai thác.",Luật-35-2024-QH15,condition
"4. Đơn vị kinh doanh dịch vụ cho thuê phương tiện để kinh doanh vận tải bằng xe ô tô, vận tải nội bộ phải đáp ứng các yêu cầu sau đây:
a) Được thành lập theo quy định của pháp luật về doanh nghiệp, pháp luật về hợp tác xã. Đối với nhà cung cấp dịch vụ nước ngoài chỉ được cung cấp dịch vụ thông qua thành lập liên doanh với đối tác Việt Nam theo tỷ lệ vốn góp theo quy định của điều ước quốc tế mà nước b) Phải ký kết hợp đồng cho thuê phương tiện không kèm người lái xe với bên thuê.",Điều kiện để đơn vị kinh doanh dịch vụ cho thuê phương tiện để kinh doanh vận tải bằng xe ô tô?,"Đơn vị kinh doanh dịch vụ cho thuê phương tiện để kinh doanh vận tải bằng xe ô tô phải được thành lập theo quy định của pháp luật về doanh nghiệp, pháp luật về hợp tác xã và phải ký kết hợp đồng cho thuê phương tiện không kèm người lái xe với bên thuê.",Luật-35-2024-QH15,direct
"4. Đơn vị kinh doanh dịch vụ cho thuê phương tiện để kinh doanh vận tải bằng xe ô tô, vận tải nội bộ phải đáp ứng các yêu cầu sau đây:
a) Được thành lập theo quy định của pháp luật về doanh nghiệp, pháp luật về hợp tác xã. Đối với nhà cung cấp dịch vụ nước ngoài chỉ được cung cấp dịch vụ thông qua thành lập liên doanh với đối tác Việt Nam theo tỷ lệ vốn góp theo quy định của điều ước quốc tế mà nước b) Phải ký kết hợp đồng cho thuê phương tiện không kèm người lái xe với bên thuê.",Nếu nhà cung cấp dịch vụ nước ngoài muốn cung cấp dịch vụ cho thuê phương tiện thì họ cần phải làm gì?,"Nếu nhà cung cấp dịch vụ nước ngoài muốn cung cấp dịch vụ cho thuê phương tiện, họ chỉ được cung cấp dịch vụ thông qua thành lập liên doanh với đối tác Việt Nam theo tỷ lệ vốn góp theo quy định của điều ước quốc tế mà nước đó tham gia.",Luật-35-2024-QH15,condition
"Điều 65. Vận tải hành khách, hàng hóa bằng xe thô sơ, xe gắn máy, xe mô tô hai bánh, xe mô tô ba bánh
1. Tổ chức, cá nhân sử dụng xe thô sơ, xe gắn máy, xe mô tô hai bánh, xe mô tô ba bánh để kinh doanh vận tải hành khách, hàng hóa phải thực hiện quy định của pháp luật về trật tự, an toàn giao thông đường bộ.","Quy trình và điều kiện để tổ chức, cá nhân sử dụng xe thô sơ, xe gắn máy, xe mô tô hai bánh, xe mô tô ba bánh để kinh doanh vận tải hành khách, hàng hóa bao gồm những gì?","Tổ chức, cá nhân sử dụng xe thô sơ, xe gắn máy, xe mô tô hai bánh, xe mô tô ba bánh để kinh doanh vận tải hành khách, hàng hóa phải thực hiện quy định của pháp luật về trật tự, an toàn giao thông đường bộ.",Luật-35-2024-QH15,synthesis
"1. Phạt tiền từ 300.000 đồng đến 400.000 đồng đối với người điều khiển phương tiện thực hiện một trong các hành vi vi phạm sau đây:
a) Vận chuyển hàng hóa mà sắp xếp, chằng buộc hàng hóa không bảo đảm an toàn hoặc gây nguy hiểm cho người, phương tiện tham gia giao thông;
b) Vận chuyển hàng hóa trên xe gây cản trở tầm nhìn của người lái xe hoặc che khuất đèn, biển số xe (đối với loại xe có đèn, biển số xe); để rơi hàng hóa xuống đường.",Mức phạt đối với người điều khiển phương tiện vận chuyển hàng hóa không bảo đảm an toàn là bao nhiêu?,Mức phạt đối với người điều khiển phương tiện vận chuyển hàng hóa không bảo đảm an toàn là từ 300.000 đồng đến 400.000 đồng.,NĐ 168/2024/NĐ-CP,direct
"1. Phạt tiền từ 300.000 đồng đến 400.000 đồng đối với người điều khiển phương tiện thực hiện một trong các hành vi vi phạm sau đây:
a) Vận chuyển hàng hóa mà sắp xếp, chằng buộc hàng hóa không bảo đảm an toàn hoặc gây nguy hiểm cho người, phương tiện tham gia giao thông;
b) Vận chuyển hàng hóa trên xe gây cản trở tầm nhìn của người lái xe hoặc che khuất đèn, biển số xe (đối với loại xe có đèn, biển số xe); để rơi hàng hóa xuống đường.",Nếu người lái xe chằng buộc hàng hóa không đúng cách thì sẽ bị phạt như thế nào?,"Người lái xe sẽ bị phạt tiền từ 300.000 đồng đến 400.000 đồng nếu chằng buộc hàng hóa không đúng cách, không bảo đảm an toàn hoặc gây nguy hiểm cho người, phương tiện tham gia giao thông.",NĐ 168/2024/NĐ-CP,condition
"1. Phạt tiền từ 300.000 đồng đến 400.000 đồng đối với người điều khiển phương tiện thực hiện một trong các hành vi vi phạm sau đây:
a) Vận chuyển hàng hóa mà sắp xếp, chằng buộc hàng hóa không bảo đảm an toàn hoặc gây nguy hiểm cho người, phương tiện tham gia giao thông;
b) Vận chuyển hàng hóa trên xe gây cản trở tầm nhìn của người lái xe hoặc che khuất đèn, biển số xe (đối với loại xe có đèn, biển số xe); để rơi hàng hóa xuống đường.",Những hành vi vi phạm khi vận chuyển hàng hóa trên xe sẽ bị phạt và bao gồm những hành vi nào?,"Những hành vi vi phạm khi vận chuyển hàng hóa trên xe sẽ bị phạt, bao gồm: vận chuyển hàng hóa mà sắp xếp, chằng buộc hàng hóa không bảo đảm an toàn hoặc gây nguy hiểm cho người, phương tiện tham gia giao thông; vận chuyển hàng hóa trên xe gây cản trở tầm nhìn của người lái xe hoặc che khuất đèn, biển số xe; để rơi hàng hóa xuống đường.",NĐ 168/2024/NĐ-CP,synthesis
"23. Thay thế các Phụ lục tại Nghị định số 119/2021/NĐ-CP như sau: Mẫu số 04 Phụ lục I; Mẫu số 03, Mẫu số 04, Mẫu số 05, Mẫu số 06, Mẫu số 07, Mẫu số 08, Mẫu số 09, Mẫu số 10, Mẫu số 11 Phụ lục III; Mẫu số 03 Phụ lục IV; Mẫu phù hiệu Giấy phép liên vận giữa Việt Nam, Lào và Campuchia tại Mẫu số 04, Mẫu số 08, Mẫu số 10, Mẫu số 11, Mẫu số 12, Mẫu số 13 Phụ lục VI tương ứng bằng các Phụ lục VII, Phụ lục VIII, Phụ lục IX, Phụ lục X kèm theo Nghị định này.","Mẫu phù hiệu Giấy phép liên vận giữa Việt Nam, Lào và Campuchia được quy định ở đâu?","Mẫu phù hiệu Giấy phép liên vận giữa Việt Nam, Lào và Campuchia được quy định tại các Mẫu số 04, 08, 10, 11, 12, 13 Phụ lục VI.",Nghị định 41.2024.NĐ-CP,direct
"23. Thay thế các Phụ lục tại Nghị định số 119/2021/NĐ-CP như sau: Mẫu số 04 Phụ lục I; Mẫu số 03, Mẫu số 04, Mẫu số 05, Mẫu số 06, Mẫu số 07, Mẫu số 08, Mẫu số 09, Mẫu số 10, Mẫu số 11 Phụ lục III; Mẫu số 03 Phụ lục IV; Mẫu phù hiệu Giấy phép liên vận giữa Việt Nam, Lào và Campuchia tại Mẫu số 04, Mẫu số 08, Mẫu số 10, Mẫu số 11, Mẫu số 12, Mẫu số 13 Phụ lục VI tương ứng bằng các Phụ lục VII, Phụ lục VIII, Phụ lục IX, Phụ lục X kèm theo Nghị định này.",Nếu tôi muốn thay thế các Phụ lục tại Nghị định số 119/2021/NĐ-CP thì cần làm gì?,"Để thay thế các Phụ lục tại Nghị định số 119/2021/NĐ-CP, bạn cần sử dụng các Phụ lục mới được quy định, bao gồm Mẫu số 04 Phụ lục I, các Mẫu từ 03 đến 11 Phụ lục III, Mẫu số 03 Phụ lục IV và các Mẫu từ 04 đến 13 Phụ lục VI được thay thế bằng Phụ lục VII, VIII, IX, X kèm theo Nghị định này.",Nghị định 41.2024.NĐ-CP,condition
"23. Thay thế các Phụ lục tại Nghị định số 119/2021/NĐ-CP như sau: Mẫu số 04 Phụ lục I; Mẫu số 03, Mẫu số 04, Mẫu số 05, Mẫu số 06, Mẫu số 07, Mẫu số 08, Mẫu số 09, Mẫu số 10, Mẫu số 11 Phụ lục III; Mẫu số 03 Phụ lục IV; Mẫu phù hiệu Giấy phép liên vận giữa Việt Nam, Lào và Campuchia tại Mẫu số 04, Mẫu số 08, Mẫu số 10, Mẫu số 11, Mẫu số 12, Mẫu số 13 Phụ lục VI tương ứng bằng các Phụ lục VII, Phụ lục VIII, Phụ lục IX, Phụ lục X kèm theo Nghị định này.",Các loại mẫu phù hiệu và giấy phép liên vận được quy định như thế nào và gồm những gì?,"Các loại mẫu phù hiệu và giấy phép liên vận được quy định tại các Phụ lục VII, VIII, IX, X kèm theo Nghị định này, bao gồm Mẫu số 04 Phụ lục I, Mẫu số 03, 04, 05, 06, 07, 08, 09, 10, 11 Phụ lục III, Mẫu số 03 Phụ lục IV và các mẫu phù hiệu Giấy phép liên vận giữa Việt Nam, Lào và Campuchia.",Nghị định 41.2024.NĐ-CP,synthesis
"1. Lực lượng Cảnh sát giao thông được trang bị vũ khí, công cụ hỗ trợ theo quy định của pháp luật về quản lý, sử dụng vũ khí, vật liệu nổ và công cụ hỗ trợ; phương tiện giao thông đường bộ, phương tiện, thiết bị kỹ thuật nghiệp vụ, thiết bị thông minh hỗ trợ chỉ huy, điều khiển giao thông đường bộ. Lực lượng khác trong Công an nhân dân tham gia phối hợp với Cảnh sát giao thông thực hiện tuần tra, kiểm soát được trang bị phương tiện, thiết bị kỹ thuật nghiệp vụ, vũ khí, công cụ hỗ trợ phù hợp với nhiệm vụ được giao theo quy định của pháp luật.",Lực lượng Cảnh sát giao thông được trang bị những gì?,"Lực lượng Cảnh sát giao thông được trang bị vũ khí, công cụ hỗ trợ, phương tiện giao thông đường bộ, phương tiện, thiết bị kỹ thuật nghiệp vụ, thiết bị thông minh hỗ trợ chỉ huy, điều khiển giao thông đường bộ.",luat trật tự,direct
